prcbdrBizno,stdDev,mean,count,weight
1018609399,0.0001315612932242522,1.0047717304135015,1.0047717304135015,0.12493898094539582
1058156661,0.0038479896012549287,1.0005190123096914,1.0005190123096914,0.1083826622473468
1058652224,0.006687032454724524,0.998304843100712,0.998304843100712,0.0984536068231463
1078706456,0.0027878626034661047,0.9969869259712488,0.9969869259712488,0.11212032347070594
1098187282,0.002005183885832809,1.0016302773499413,1.0016302773499413,0.11590717656103965
1098610696,0.0006772954897968977,0.9977290134578303,0.9977290134578303,0.12142646285683187
1108186871,0.007304506089948761,1.0016318764619492,1.0016318764619492,0.0968935914150222
1138170738,0.0046617017685559575,0.9989763253438397,0.9989763253438397,0.10524686145988042
1178123256,0.005652145218727406,1.002293284481628,1.002293284481628,0.10218425143345078
1178167346,0.0029712253291917495,0.9996624475482065,0.9996624475482065,0.11168424378348156
1178180219,0.0025758233286747334,1.0030547386560686,1.0030547386560686,0.11367008052451348
1178700880,0.0027439712407133993,0.9972206249482016,0.9972206249482016,0.11232402261108307
1198115733,0.009352986319425154,1.0075846235340284,1.0075846235340284,0.09165729928880686
1208194252,0.0020500006474042376,0.9957009884170862,0.9957009884170862,0.11503014840415486
1210669569,0.006740605123730055,1.0070618105668219,1.0070618105668219,0.09914959547096008
1211028191,0.0040214433226619176,0.9982200793855662,0.9982200793855662,0.10748734008153292
1211104968,0.0010163999891392472,0.9941458359060958,0.9941458359060958,0.1194133599769172
1211138565,0.006566657691228884,1.0017140001334397,1.0017140001334397,0.09916654088110191
1211237170,0.007874241016080674,1.0005346888528788,1.0005346888528788,0.09511005595949157
1211865926,,,,
1218115508,0.0017154190936911448,1.007034573354867,1.007034573354867,0.11779650660532291
1218117767,0.003045952377020805,0.9905814231003139,0.9905814231003139,0.11037482006582902
1218124837,0.003774558541575093,1.0003575145695214,1.0003575145695214,0.10864170960304968
1218128978,0.0008916556756054635,0.9939005695447927,0.9939005695447927,0.11995908329469342
1218129905,0.0010781311230233545,0.9961917789479182,0.9961917789479182,0.1193758592027253
1218132017,0.00107653975551912,0.997714620422623,0.997714620422623,0.11956564091908704
1218136691,0.0024810525615771356,0.9937729200601331,0.9937729200601331,0.11300660221180732
1218144584,0.0029876435381994007,0.9995766860199791,0.9995766860199791,0.11160915135813532
1218144599,0.009509822782415528,0.9971754406566588,0.9971754406566588,0.09029815283896224
1218144696,0.00528390306997238,1.0012932659232956,1.0012932659232956,0.1033235857604121
1218146054,0.0006025319077707383,1.0050245568239426,1.0050245568239426,0.12267152918268887
1218148125,0.005617529465688077,0.9991723173906605,0.9991723173906605,0.10198123579320749
1218148988,0.00203064057711114,0.9984713749518365,0.9984713749518365,0.11543281920468487
1218154063,0.0032417035428254646,0.9953977508479288,0.9953977508479288,0.11014271737124018
1218158434,0.003872494908771233,1.0018445723089568,1.0018445723089568,0.10843414461956973
1218158735,0.001292874050577362,1.0016037512182088,1.0016037512182088,0.11904410740856879
1218159506,0.0030715125799614827,0.995259994852277,0.995259994852277,0.11079515131413105
1218160449,0.005261537051702486,1.0002347801135805,1.0002347801135805,0.10329064523439625
1218161676,0.002221700515012819,1.000731241448182,1.000731241448182,0.11488206358749943
1218166123,0.013785970418758417,1.0073904005461947,1.0073904005461947,0.08116581763245805
1218169493,4.111656092285587e-09,1.0025420019789193,1.0025420019789193,0.12531772963682866
1218170739,0.004656533809957168,1.0024639778895468,1.0024639778895468,0.10563270647134869
1218171155,0.004409893499154077,1.002427009203528,1.002427009203528,0.10651464629925055
1218172718,0.004000043746849914,0.9994627515812431,0.9994627515812431,0.1077005650734803
1218174657,0.004264312555953783,0.9973483466794943,0.9973483466794943,0.1065021970843914
1218176621,0.005653561963370169,0.9979008764003228,0.9979008764003228,0.10173174140341097
1218180595,0.0037541175727185973,0.9985060585844866,0.9985060585844866,0.1085177253374326
1218186060,0.0024939906195053235,1.000937666452745,1.000937666452745,0.11376777751010618
1218186871,0.01051249629560816,1.0050463750175642,1.0050463750175642,0.0884412601070319
1218187002,0.003947652330743147,0.9999658769530858,0.9999658769530858,0.10794980296760288
1218189543,0.006720086332519241,0.9989448732535074,0.9989448732535074,0.09841406786200516
1218194482,0.005678640879985661,0.9967303106104373,0.9967303106104373,0.10152934195626832
1218197679,0.004662719478676927,0.997533761168546,0.997533761168546,0.10509127478660799
1218606377,0.0043115920009246375,1.0023058849982704,1.0023058849982704,0.1068589481772532
1218617419,0.00161333181170693,1.0012324286448286,1.0012324286448286,0.11756706607245396
1218618567,0.00397494394438295,1.004166320152194,1.004166320152194,0.10830115000391362
1218623833,0.016004235494110834,1.0069483334788056,1.0069483334788056,0.0767411830559116
1218625660,0.00440510617835064,0.9986780416545771,0.9986780416545771,0.10613356949781318
1218626219,0.008681980460298338,1.0000850031730115,1.0000850031730115,0.09278746653865788
1218632759,0.0,1.012218000864184,1.012218000864184,0.126527250108023
1218634081,0.0032103378841290826,0.987314945951547,0.987314945951547,0.10936980686907631
1218639674,0.00033509834196614543,0.9861687571450759,0.9861687571450759,0.12164063168342133
1218639882,0.0009546707415918725,1.0033517470258058,1.0033517470258058,0.12080577868518688
1218640531,0.004609994411103773,0.9971115009748486,0.9971115009748486,0.10523384088778852
1220488420,0.0017213290085984832,0.9966908789790117,0.9966908789790117,0.11656078168144876
1228125504,0.0010824785945117178,1.0050590829698214,1.0050590829698214,0.12041837292800776
1228135486,0.003641933332454164,1.0041191519343984,1.0041191519343984,0.10955518656415113
1228145005,0.004805314361053139,0.9988166018222219,0.9988166018222219,0.10472299815005727
1228150584,0.006587085068184781,1.0016963340102045,1.0016963340102045,0.09910066209100118
1228152559,0.004398503860950802,1.0007104931570343,1.0007104931570343,0.10637345036015694
1228154751,0.004224147328875482,0.9984366211440902,0.9984366211440902,0.1067649435914386
1228158553,0.0026426208303676106,0.9962580019162186,0.9962580019162186,0.11262702893091706
1228161140,0.0037888546518974023,0.9987203739342879,0.9987203739342879,0.10841004987112095
1228165132,0.00687834755368367,1.0003841325373397,1.0003841325373397,0.09806657666036839
1228167862,0.004482334735542113,0.9988425623542809,0.9988425623542809,0.10587299260238635
1228172991,0.0034513256569843275,0.9993861532747245,0.9993861532747245,0.10976928690902138
1228174591,0.003009915920647728,1.0008609928493468,1.0008609928493468,0.11166369122688467
1228175305,0.006344854164801202,0.9997334872529677,0.9997334872529677,0.09967081458537512
1228176342,0.00897161447953889,0.9946059982058466,0.9946059982058466,0.09149237656235933
1228176468,0.0046306407702745534,0.9961320584110493,0.9961320584110493,0.10505721785326363
1228176473,0.008535989571117664,1.0015005626041429,1.0015005626041429,0.09332330127014773
1228177642,0.0030907403866716554,0.9980571453527397,0.9980571453527397,0.11103048678300997
1228179316,0.0017451649707316325,1.0168799973477447,1.0168799973477447,0.1188158680340633
1228181224,0.0064797878048375316,1.0009915440191037,1.0009915440191037,0.09936847714643748
1228182806,0.004166283051228458,0.9950111199374743,0.9950111199374743,0.1066097364666987
1228186480,0.001729066290788888,1.00038250057052,1.00038250057052,0.11695864271024664
1228186592,0.003782695386934079,0.9975731247225872,0.9975731247225872,0.10830868939999407
1228186869,0.006860635392204253,1.0025338324844832,1.0025338324844832,0.09833194435540293
1228190233,0.0005603161012853057,0.9880405049817107,0.9880405049817107,0.12079766798786123
1228191116,0.002865784702622066,0.9989989556255855,0.9989989556255855,0.1120324358221356
1228191853,0.0008216583323049007,1.0072000879412972,1.0072000879412972,0.12189380845763831
1228193996,0.004842500549531042,0.9975871262366383,0.9975871262366383,0.10446375846807127
1228195830,0.0023381474878472848,0.9981499681692452,0.9981499681692452,0.1140976597596998
1228196902,0.002234822018132411,0.996675830854163,0.996675830854163,0.1143613851908271
1228197987,0.0018414006077999844,0.9901892572877214,0.9901892572877214,0.11528241294997581
1228600420,0.006310119441408044,0.9883603857386364,0.9883603857386364,0.09864626071494605
1228603733,0.002721432571711264,0.9980751258707679,0.9980751258707679,0.11251167342372351
1228609678,0.004443196206706739,0.9998052475428715,0.9998052475428715,0.1061159045586152
1228618920,0.006305058571069972,0.9994704947233293,0.9994704947233293,0.09977126504713808
1228620673,0.004756136460741453,0.9965377518336119,0.9965377518336119,0.10465674798167125
1228621110,0.0035228511367389136,1.0009936252217926,1.0009936252217926,0.10967014005093412
1228621556,0.0005115991585762637,1.0001228573818903,1.0001228573818903,0.12250835041313916
1228623855,0.006152158761588614,0.9972861419639918,0.9972861419639918,0.10004183714806371
1228624096,0.0007363587343641427,1.0010666535186417,1.0010666535186417,0.12155306523873902
1228629219,0.008268440962660238,1.001844697387862,1.001844697387862,0.09410614350251549
1228632897,0.0036607184593700232,1.004967713162015,1.004967713162015,0.10957590292383505
1228639022,0.005685259604958138,1.0028252720194353,1.0028252720194353,0.10212815584439017
1248194671,0.0034089329122879044,1.005486346926087,1.005486346926087,0.11060411328525928
1248626576,0.002700474322024633,0.9934740013378198,0.9934740013378198,0.11207772899802716
1268175613,0.001404553096346668,1.0024653296213637,1.0024653296213637,0.11864257439373978
1278117218,0.004100232676900067,1.0026888867828678,1.0026888867828678,0.10767621022095042
1288714424,5.232731445751336e-10,1.000000000966917,1.000000000966917,0.12499999750449896
1298170316,0.007818944673640778,0.9998106249651103,0.9998106249651103,0.09520136110669652
1308151643,0.0,1.0221222036856077,1.0221222036856077,0.12776527546070096
1308604621,0.004277698789160758,0.9981241404454311,0.9981241404454311,0.10653630810788808
1308638761,0.0076194819195212395,1.0000643401433087,1.0000643401433087,0.09580780806569317
1308643380,0.0013434937938396488,1.0004138590091218,1.0004138590091218,0.11867420980183656
1308657114,0.004730377596196861,0.998963662291149,0.998963662291149,0.10500241493936421
1310455466,0.0007300994540371556,1.0010246951383472,1.0010246951383472,0.12157753909561773
1312053420,0.006772749236481877,0.9978958698361481,0.9978958698361481,0.09814777342771924
1312935328,0.0031116467954261555,1.0000115015698112,1.0000115015698112,0.11116516812932184
1318120463,0.005909943525883509,0.9977986172374509,0.9977986172374509,0.10087759223034388
1318125245,,,,
1318138584,0.0030018385727639623,1.0019851378736302,1.0019851378736302,0.11182135586270628
1318138833,8.172244159165842e-08,0.9982258911828328,0.9982258911828328,0.124777828511902
1318141852,5.403807579185127e-08,0.9962301267899214,0.9962301267899214,0.12452849667752651
1318142579,0.010440886646505217,0.9988120446242603,0.9988120446242603,0.08807024696033107
1318145315,0.004380865903352327,1.0030214559424104,1.0030214559424104,0.10668310662220462
1318146236,0.0033529240205319405,1.004756484242265,1.004756484242265,0.11074215876229648
1318148632,0.005279868486237025,1.0014768568029526,1.0014768568029526,0.10335630020756917
1318149039,0.0016513368493833657,0.9994016075900202,0.9994016075900202,0.11718474166488474
1318151215,0.0006522504171981076,0.9972815491222788,0.9972815491222788,0.12149050435425794
1318154492,0.0033949269511365067,0.9986990020842066,0.9986990020842066,0.10991168904515285
1318164568,0.004914505768721231,0.9995333303255931,0.9995333303255931,0.10441561968018441
1318165024,0.0024791479334164857,0.9982225762316836,0.9982225762316836,0.11352046134336491
1318166834,0.008962981534842207,0.9985020251854047,0.9985020251854047,0.0918741137465594
1318177985,0.006547651329856835,0.9979469985727478,0.9979469985727478,0.09885313926962273
1318178039,0.0047171029639643544,0.9997281741727304,0.9997281741727304,0.10512971429544124
1318178515,0.006112297320293889,0.9962981919807942,0.9962981919807942,0.10007077966271416
1318180461,0.0020107712858052802,0.999760239374136,0.999760239374136,0.11566684693991074
1318184341,1.4387492007265087e-06,1.0099897095330181,1.0099897095330181,0.12624144850030214
1318188333,0.0019228377111068994,0.9956265358533699,0.9956265358533699,0.11556482113541153
1318191901,0.005583723031245155,0.9932516233478879,0.9932516233478879,0.10148899529959482
1318194873,0.0027516094035184976,0.9985628944496492,0.9985628944496492,0.11244425502614341
1318603474,0.005593173345505762,1.0022961685644178,1.0022961685644178,0.10238151797430103
1318605749,0.005493858752933164,0.9963683751410795,0.9963683751410795,0.10210748326550753
1318607408,0.007498496508129698,0.998923375162863,0.998923375162863,0.09605476815221438
1318612901,0.006559682959479553,0.9991728867590024,0.9991728867590024,0.09893683897683152
1318612954,0.0026219771689457395,0.984916252607555,0.984916252607555,0.11142805855545074
1318615228,0.0016545147450427434,0.9990355364130709,0.9990355364130709,0.1171278517411944
1318616834,0.0011612820391826105,1.0217075475531954,1.0217075475531954,0.12204432800050549
1318619433,0.002189698076867839,1.0046831894542043,1.0046831894542043,0.11547149064209336
1318620134,0.001732243772445914,1.006258202830138,1.006258202830138,0.11763161037329056
1318625935,0.007280074756750645,0.991302006475304,0.991302006475304,0.09596690198455896
1318628984,0.0035688379674597404,1.0000486326446458,1.0000486326446458,0.10939023773294893
1318636956,0.0007524472768793487,0.9995083240480012,0.9995083240480012,0.12128802668996286
1318645983,0.004319305622109832,1.0003748297264012,1.0003748297264012,0.1066250129927205
1318647109,0.007865277901217577,1.004945029178879,1.004945029178879,0.09555535254024586
1318648767,0.0018762914062834682,0.9943986234064397,0.9943986234064397,0.11562219099241555
1318657854,0.005066628514443635,0.9983940002699174,0.9983940002699174,0.10376890941878274
1318659527,0.0010852588528599727,1.0009392520284313,1.0009392520284313,0.11991198478162322
1318660795,0.010590087759560064,0.9973384121284644,0.9973384121284644,0.08757164519956152
1318667653,0.0076296972551896155,1.0027043744120798,1.0027043744120798,0.0960306540858079
1318670217,0.0023121878677603395,1.003400673266905,1.003400673266905,0.11480688105768387
1328800703,0.0019173656080349452,0.9993965173365164,0.9993965173365164,0.1160259945997223
1348195570,0.00436962626780521,1.0033590429650612,1.0033590429650612,0.1067598538937803
1348660246,0.0011174242695841112,1.000259916377157,1.000259916377157,0.11968302105192208
1348801178,0.004637488016454245,1.0024557407006371,1.0024557407006371,0.10569972016354026
1358187791,0.008776178518501574,1.0089000144272733,1.0089000144272733,0.09334426460821234
1358190452,0.002220444368856656,0.9983753756862339,0.9983753756862339,0.1146169036310456
1358652827,0.001412790436526109,1.0004751279916688,1.0004751279916688,0.11837010491138286
1368122942,0.004197139716997831,1.0001447958051743,1.0001447958051743,0.10704652980345232
1378105704,0.002642300566049775,0.9915357509133766,0.9915357509133766,0.11209447687613724
1378110788,0.004445641330250088,1.0023979888322616,1.0023979888322616,0.10638225467627174
1378117855,0.013100723094139925,1.001527377510045,1.001527377510045,0.08214471538993613
1378121422,0.0018588227479993547,1.0000759255969276,1.0000759255969276,0.11635793931895953
1378121757,0.0028151350298581002,0.9957509152983466,0.9957509152983466,0.11187152630994104
1378127839,0.0037191255356341536,0.995641620079824,0.995641620079824,0.10833825907717518
1378135440,0.0028471189955050686,0.9960034093647633,0.9960034093647633,0.11177137048781562
1378137278,0.0066306991628045184,1.0058324934459422,1.0058324934459422,0.09937265457966175
1378140899,0.0028656771855810007,0.996238208697892,0.996238208697892,0.11172326376449414
1378152338,0.00849795103776357,1.0048153633734984,1.0048153633734984,0.09373850976742673
1378155752,0.004998062867005509,0.9971614262317906,0.9971614262317906,0.10387768939579552
1378164310,0.004683383675327891,0.9948628516932406,0.9948628516932406,0.1047369277554923
1378164396,0.0024872928390397807,0.9947285708848697,0.9947285708848697,0.11308959387954803
1378193931,0.007476419017784967,0.989845243641317,0.989845243641317,0.09524653517634316
1378196700,0.00220001420052056,0.998110942125891,0.998110942125891,0.1146726127107579
1378602226,0.009356874817797031,0.9983034020521753,0.9983034020521753,0.09080273301799349
1378617772,0.006080982507263306,0.9955821336622185,0.9955821336622185,0.10009960807922912
1378639780,0.0044484195692383564,0.9966383830802173,0.9966383830802173,0.10576102190485843
1398100495,0.004988939538641435,0.9988368764539147,0.9988368764539147,0.10408388182238099
1398111032,0.004338996944156759,0.9965236004211739,0.9965236004211739,0.10614324195348435
1398119505,0.0050875553724605335,1.0030882461398105,1.0030882461398105,0.10418429581208474
1398121054,0.0037822615646110388,0.9950686276284259,0.9950686276284259,0.10803839907987625
1398127887,0.0064101750417718565,0.9998433677743126,0.9998433677743126,0.0994744702994967
1398133491,0.0043071104471155185,1.0001539907233732,1.0001539907233732,0.1066458334966339
1398136784,0.004783884586101039,0.9992892086239133,0.9992892086239133,0.10484793438955933
1398141287,0.0030026056297288157,0.9972537152445884,0.9972537152445884,0.11129028138834375
1398600831,0.005929569987832152,0.9983569956595921,0.9983569956595921,0.10086999633889498
1418106871,0.008812325261533577,0.9944237965696479,0.9944237965696479,0.09190655597458913
1428120589,0.0009382370014680117,0.9953251417240644,0.9953251417240644,0.11991528443940365
1428700682,0.002633468040063622,1.0043734887694702,1.0043734887694702,0.11358209356328654
1508601268,0.0016690912506220719,1.0009903112746892,1.0009903112746892,0.11729288761050075
1518601960,0.0027260549938701354,1.0000037683673435,1.0000037683673435,0.1127102927855711
1598700564,0.006634423449344798,0.998391679794961,0.998391679794961,0.09862591630143565
1658800926,0.005314563230945432,1.0001007594626046,1.0001007594626046,0.10309615380274668
1688700291,0.0072092047595956055,0.9957966590205412,0.9957966590205412,0.09661413818396494
1798100964,0.001321415521559017,1.0022411216637614,1.0022411216637614,0.1189906941985674
1798103340,0.00498317794003089,0.9989495130093138,0.9989495130093138,0.10411562224650858
1818801761,0.008193379261717648,0.9982742715319832,0.9982742715319832,0.09398281126909337
1858101371,,,,
1898701598,0.005882076034914777,0.9968763546632781,0.9968763546632781,0.10087529752859573
1948101211,0.002432860250558057,0.99418745898851,0.99418745898851,0.11325234703792482
2028165568,0.006785375841082598,0.9959419977407376,0.9959419977407376,0.0979166884324562
2048153433,3.1105945152987147e-08,1.0015328879599195,1.0015328879599195,0.12519145522704833
2048608699,0.004869750724764629,0.9966330015732591,0.9966330015732591,0.10426863480096807
2068119130,0.004180460338729261,1.0053491944804318,1.0053491944804318,0.1076650675240226
2068802787,0.0030781293551917248,1.0014182689166404,1.0014182689166404,0.11145443668190311
2108165064,0.013376091077697473,1.0147655205422665,1.0147655205422665,0.08263327927990857
2128135964,0.001975388742179855,0.997540981662734,0.997540981662734,0.11556146965999707
2158150284,0.005338410497833095,0.997025685887922,0.997025685887922,0.10269836874355344
2208143029,0.0007075468490549685,0.9851737694829676,0.9851737694829676,0.11975736338091894
2208144353,0.006877227915965335,1.0000778830790986,1.0000778830790986,0.09803999873705899
2238119979,0.001110362735571074,0.997913059834841,0.997913059834841,0.119434507423961
2268125499,0.004008413324116015,1.000331022043016,1.000331022043016,0.10776302753813875
2268131797,0.0044294394956077,0.9959349454543069,0.9959349454543069,0.10575453552247283
2268149526,2.0977687587020455e-08,0.9953918971695618,0.9953918971695618,0.1244238827411816
2288601163,0.006483621081479957,0.9970167193781535,0.9970167193781535,0.09896184558927712
2308112106,0.0,0.9940005793980196,0.9940005793980196,0.12425007242475244
2318104517,0.00816789646593575,1.0036217300577233,1.0036217300577233,0.09455884275481446
2498800016,0.004636837622928808,0.9985590553934711,0.9985590553934711,0.1052911612165529
2558602183,0.004283019785350624,1.0025110323594606,1.0025110323594606,0.10698510601323226
2568801482,0.009051510514123168,0.9949525000991839,0.9949525000991839,0.09130950480215468
2588600700,0.002854244792052005,1.0058305416940156,1.0058305416940156,0.1128452940031134
2858602092,0.0022717600275176334,1.0008845017870134,1.0008845017870134,0.11468875000837694
3038174128,0.00629940611222708,0.9965238956692587,0.9965238956692587,0.0994950882710167
3058186708,0.007509318838576055,0.9922525964026567,0.9922525964026567,0.09538155441383342
3058600549,0.0021074070031109732,0.9996215716474263,0.9996215716474263,0.11523851805669584
3148121145,0.003199140495879728,0.9945067027527176,0.9945067027527176,0.11021021887373973
3168803098,0.006473151244736493,1.0001546899312423,1.0001546899312423,0.09930633833680166
3288701719,0.006758027752742497,1.0002424061060395,1.0002424061060395,0.09842416989548242
3298101011,0.007075651656875319,0.9957687504265341,0.9957687504265341,0.09701369058283557
3388802032,0.005899019473640369,0.9962388658316061,0.9962388658316061,0.10075550968145275
3388802288,0.004136189660316254,0.9994902596636599,0.9994902596636599,0.10720025843677991
3438103107,0.005373067352363814,0.9993973082934621,0.9993973082934621,0.10282519549919641
3438602587,0.002196757947294965,0.9990279656465051,0.9990279656465051,0.11479171152294805
3451401141,0.0017363035575604104,0.9910120001390341,0.9910120001390341,0.1158317376883143
3558101214,0.0,1.0036810197278112,1.0036810197278112,0.1254601274659764
3578601025,0.004310967779470884,1.0001869647755868,1.0001869647755868,0.10663531441335887
3598702600,0.004251310738405295,0.9978925648920053,0.9978925648920053,0.10660767625681872
3638701745,0.001210077351476145,0.9959439996224474,0.9959439996224474,0.11874535725644712
3678801332,0.0018461161727092576,1.0032106627476614,1.0032106627476614,0.11677790936006592
3728802027,0.0,1.002441912544539,1.002441912544539,0.12530523906806737
3798102029,0.0022169154873652283,1.0009510358384006,1.0009510358384006,0.11492749751334183
3938600376,0.0,0.9981875604695636,0.9981875604695636,0.12477344505869545
3938601400,0.004561743101671064,1.0061777829925969,1.0061777829925969,0.10636401111523508
4068105008,0.00610560243165619,0.997260008442898,0.997260008442898,0.10018894613056765
4108692943,0.0005187742549408618,0.9977017782912639,0.9977017782912639,0.12217742223870873
4158118792,0.0031933769081105047,1.0036630488812277,1.0036630488812277,0.11124765358815751
4268102214,0.0,0.9955259976923712,0.9955259976923712,0.1244407497115464
4278100015,0.007083695615470063,1.0061213513933802,1.0061213513933802,0.09799772634634653
4368102429,0.0030338641006841067,1.0015307463847065,1.0015307463847065,0.11164296049989884
4398103015,0.0057760803437598785,0.9941889979105015,0.9941889979105015,0.10094984753639223
4428703065,0.006093832847264842,0.9948615013919968,0.9948615013919968,0.09998581413624172
4578101131,0.005073528962886273,1.0017672518696723,1.0017672518696723,0.1040956206355464
4898601282,0.005718749293701032,0.9984343674876021,0.9984343674876021,0.101570131276098
4918803050,0.001368057663149716,0.9940296638776702,0.9940296638776702,0.11780703528872141
5088141431,0.0009746388051659061,0.9882903408095801,0.9882903408095801,0.11890087628150992
5098800878,0.0,0.9976200004906576,0.9976200004906576,0.1247025000613322
5108124925,0.0073778169441477155,1.0008288915842045,1.0008288915842045,0.09659670050009195
5118108947,0.003579150130698414,1.0010277591065608,1.0010277591065608,0.10945782967310216
5128601734,0.0036983746598053405,0.9960112520390196,0.9960112520390196,0.10845684466519014
5128800030,0.006679710412030659,1.0010006328329144,1.0010006328329144,0.09874228447539479
5228800788,0.0067187465255546235,0.9974270488682848,0.9974270488682848,0.09826868552961797
5268102120,0.0032071874767161347,0.9923619704104157,0.9923619704104157,0.10994116872135531
5408702021,0.005741786535471742,0.9996693834075623,0.9996693834075623,0.10161956005855448
5488601179,0.0033014152132265218,1.0031611023127733,1.0031611023127733,0.11076755070758254
5648700669,0.0069745246971686945,0.996510853655684,0.996510853655684,0.09739304797077288
5698702565,0.003945604016924586,0.9971571717747836,0.9971571717747836,0.1076542109805066
5808801425,0.003737199553876432,0.9996774772527791,0.9996774772527791,0.10870899617612642
5818700024,0.0033749797615299326,1.002753345146665,1.002753345146665,0.11043546920275828
5848102432,0.0018707815424524087,1.0025460397056407,1.0025460397056407,0.11659342208303304
5888800226,0.004571428272283957,0.9959425127851953,0.9959425127851953,0.10524754921529376
5938701254,0.009984342254584578,0.994439377812774,0.994439377812774,0.0888289690585129
6040411253,0.003860920027889526,0.9956020358390387,0.9956020358390387,0.10780170413799899
6048700778,0.003530569429438155,0.9984398390331812,0.9984398390331812,0.10936075092000486
6108605878,0.004656483837691962,1.0017462680327847,1.0017462680327847,0.10555725704824764
6138180885,0.00620124488200064,1.0027058580650319,1.0027058580650319,0.1004272687933952
6158199925,0.003636173572236767,1.000690135302212,1.000690135302212,0.10920302130907746
6318700237,0.006725910689169604,1.0013616198135278,1.0013616198135278,0.09863405002225893
6378801570,0.002099968230666565,0.9998348186301032,0.9998348186301032,0.1152947406293775
6408600063,0.0007673462101550878,1.0022121644918884,1.0022121644918884,0.12154581183850602
6588802595,0.005999683472200766,0.9955766684952386,0.9955766684952386,0.10036157600891621
6708700886,0.005002033132536304,1.0003650602844898,1.0003650602844898,0.10419763219309376
6718601178,0.005750933630244217,1.00154853576964,1.00154853576964,0.10178029753223036
6848601816,0.0005811658052707162,0.997695749906276,0.997695749906276,0.12187869943811257
6948601598,0.00858727884900513,0.9918420360427702,0.9918420360427702,0.09228215172082826
6998800128,0.00280158140300579,1.0038618351253026,1.0038618351253026,0.1128377623305775
7038601188,0.005104504438609647,0.9924785316674359,0.9924785316674359,0.10302429717072523
7058702313,0.005473421621130132,1.0000072278838805,1.0000072278838805,0.10254912054149673
7098802267,0.00966426148460733,1.0016194939955276,1.0016194939955276,0.09029648360245401
7178601678,0.004523766359973292,1.00652112559909,1.00652112559909,0.10653717005976204
7227000248,0.0,1.0032185011266967,1.0032185011266967,0.1254023126408371
7228701338,0.0030597053715354316,0.9931003766111905,0.9931003766111905,0.11060125670664338
7318600961,0.003242144735669867,0.9984490409615995,0.9984490409615995,0.11047862271820456
7348700045,0.004022470050683862,0.9993283978444586,0.9993283978444586,0.10760287590305732
7388800215,0.005086963667117522,1.0035575726666737,1.0035575726666737,0.1042350916257749
7438101181,0.0004058308770095786,1.0023628183541111,1.0023628183541111,0.12329389353650998
7478800048,0.003559970509549244,1.001261119117471,1.001261119117471,0.10955687073261898
7538101043,7.671605433452449e-10,0.9947110018117808,0.9947110018117808,0.12433887141095755
7568701331,0.0014900383344687018,0.9971801899613283,0.9971801899613283,0.1176362243905998
7678601431,0.0,0.9893459997582664,0.9893459997582664,0.1236682499697833
7704200017,0.00426055645406932,1.0013376650030608,1.0013376650030608,0.10694192395303488
7748702788,0.00013958519409183363,1.0152985730844761,1.0152985730844761,0.1262076528468196
7758601150,0.00016462792301137171,0.999373403523588,0.999373403523588,0.12410443323723452
7808103228,0.004725805987394634,0.9970534206357355,0.9970534206357355,0.10481774458219702
7808801030,0.009205100507592575,1.0055992432127256,1.0055992432127256,0.09187219415836013
7858800389,0.00503538608538264,0.9989158591316539,0.9989158591316539,0.10393114478077635
7978802357,0.0027317874646249074,1.0054027269509347,1.0054027269509347,0.1132953844294929
8028702889,0.00458842492541591,1.002956176781938,1.002956176781938,0.10592784375457928
8038101445,0.0006902131783274193,1.0033860010476974,1.0033860010476974,0.12205353188424568
8108801549,0.0013134396497593848,1.0175821017839277,1.0175821017839277,0.1208486655640952
8128601686,0.0037028660489168215,0.996845501707535,0.996845501707535,0.10853070169115064
8238703167,0.0006172673078473395,1.0028080606862202,1.0028080606862202,0.12233058085334764
8338700153,0.005766186645675329,0.9990090000071565,0.9990090000071565,0.10147189058482803
8393600765,0.005666002002670589,1.0015440031740404,1.0015440031740404,0.10206172326103388
8408801327,0.003076012559598664,1.0002605025573312,1.0002605025573312,0.11133397464673105
8418801733,0.003850897483019294,1.001622276010415,1.001622276010415,0.10849123894238662
8428100683,0.005587714592838201,1.0025331814101162,1.0025331814101162,0.1024240036763045
8428800722,0.00352876120789907,0.9943489856988033,0.9943489856988033,0.10891957620117051
8518101556,0.0020383959700527535,0.9995520030067939,0.9995520030067939,0.11552460481960079
8618102232,0.0020082349789877713,0.9974955628484592,0.9974955628484592,0.11541567363904288
8688800078,0.0029877156653188145,1.0008412582995208,1.0008412582995208,0.11175006097627421
8768102651,0.004589004499220458,0.999442009158842,0.999442009158842,0.10555462515488365
8788701266,0.0067964959758283535,0.9966165009247896,0.9966165009247896,0.09794873522408097
8898802073,0.004362278970872398,1.0016893419163049,1.0016893419163049,0.10660886358970001
8918102591,0.0044298990004364176,0.99456187661126,0.99456187661126,0.10560708565000848
8938800638,0.0009359476451215233,0.996701744392996,0.996701744392996,0.1200917349867483
